venue,asset,ladder,event,ticker,contract,settle_utc,strike_type,floor,cap,yes_bid,yes_ask,no_bid,no_ask,last,volume,open_interest,bid_depth,ask_depth
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T62999.99,"$63,000 or above",2026-08-03T16:00:00Z,greater,62999.99,,0.99,1.0,0.0,0.01,0.98,2428.52,1686.05,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63099.99,"$63,100 or above",2026-08-03T16:00:00Z,greater,63099.99,,0.99,1.0,0.0,0.01,0.97,12193.49,8148.69,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63199.99,"$63,200 or above",2026-08-03T16:00:00Z,greater,63199.99,,0.99,1.0,0.0,0.01,0.98,24006.65,17200.46,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63299.99,"$63,300 or above",2026-08-03T16:00:00Z,greater,63299.99,,0.97,0.98,0.02,0.03,0.98,42472.8,34239.8,308147.92,3996.88
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63399.99,"$63,400 or above",2026-08-03T16:00:00Z,greater,63399.99,,0.94,0.96,0.04,0.06,0.95,68746.27,54319.45,307707.91000000003,6701.139999999999
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63499.99,"$63,500 or above",2026-08-03T16:00:00Z,greater,63499.99,,0.86,0.88,0.12,0.14,0.87,78672.42,47806.2,221287.88999999998,111412.11
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63599.99,"$63,600 or above",2026-08-03T16:00:00Z,greater,63599.99,,0.69,0.71,0.29,0.31,0.72,106597.17,43632.82,217279.18,120416.18000000001
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63699.99,"$63,700 or above",2026-08-03T16:00:00Z,greater,63699.99,,0.44,0.45,0.55,0.56,0.45,162796.79,40099.06,279720.13,213814.74
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63799.99,"$63,800 or above",2026-08-03T16:00:00Z,greater,63799.99,,0.21,0.22,0.78,0.79,0.22,151583.19,66881.4,119779.37,289559.29000000004
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63899.99,"$63,900 or above",2026-08-03T16:00:00Z,greater,63899.99,,0.08,0.09,0.91,0.92,0.09,85473.81,54557.08,104967.09,226001.25999999992
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T63999.99,"$64,000 or above",2026-08-03T16:00:00Z,greater,63999.99,,0.03,0.04,0.96,0.97,0.04,70016.21,54723.06,9387.92,290309.31999999995
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64099.99,"$64,100 or above",2026-08-03T16:00:00Z,greater,64099.99,,0.02,0.03,0.97,0.98,0.02,45606.0,36393.03,4001.09,299186.35
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64199.99,"$64,200 or above",2026-08-03T16:00:00Z,greater,64199.99,,0.01,0.02,0.98,0.99,0.02,43564.12,36061.6,2515.0,291064.08
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64299.99,"$64,300 or above",2026-08-03T16:00:00Z,greater,64299.99,,0.01,0.02,0.98,0.99,0.01,31169.42,23016.03,1500.0,198970.71
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64399.99,"$64,400 or above",2026-08-03T16:00:00Z,greater,64399.99,,0.0,0.01,0.99,1.0,0.01,25554.26,21089.09,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64499.99,"$64,500 or above",2026-08-03T16:00:00Z,greater,64499.99,,0.0,0.01,0.99,1.0,0.01,11642.73,9436.34,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64599.99,"$64,600 or above",2026-08-03T16:00:00Z,greater,64599.99,,0.0,0.01,0.99,1.0,0.01,9543.75,8020.56,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64699.99,"$64,700 or above",2026-08-03T16:00:00Z,greater,64699.99,,0.0,0.01,0.99,1.0,0.01,1906.36,1482.14,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64799.99,"$64,800 or above",2026-08-03T16:00:00Z,greater,64799.99,,0.0,0.01,0.99,1.0,0.03,657.94,657.94,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64899.99,"$64,900 or above",2026-08-03T16:00:00Z,greater,64899.99,,0.0,0.01,0.99,1.0,0.02,488.85,488.85,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T64999.99,"$65,000 or above",2026-08-03T16:00:00Z,greater,64999.99,,0.0,0.01,0.99,1.0,0.01,93.51,93.51,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65099.99,"$65,100 or above",2026-08-03T16:00:00Z,greater,65099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65199.99,"$65,200 or above",2026-08-03T16:00:00Z,greater,65199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65299.99,"$65,300 or above",2026-08-03T16:00:00Z,greater,65299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65399.99,"$65,400 or above",2026-08-03T16:00:00Z,greater,65399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65499.99,"$65,500 or above",2026-08-03T16:00:00Z,greater,65499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65599.99,"$65,600 or above",2026-08-03T16:00:00Z,greater,65599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65699.99,"$65,700 or above",2026-08-03T16:00:00Z,greater,65699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65799.99,"$65,800 or above",2026-08-03T16:00:00Z,greater,65799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65899.99,"$65,900 or above",2026-08-03T16:00:00Z,greater,65899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T65999.99,"$66,000 or above",2026-08-03T16:00:00Z,greater,65999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66099.99,"$66,100 or above",2026-08-03T16:00:00Z,greater,66099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66199.99,"$66,200 or above",2026-08-03T16:00:00Z,greater,66199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66299.99,"$66,300 or above",2026-08-03T16:00:00Z,greater,66299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66399.99,"$66,400 or above",2026-08-03T16:00:00Z,greater,66399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66499.99,"$66,500 or above",2026-08-03T16:00:00Z,greater,66499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66599.99,"$66,600 or above",2026-08-03T16:00:00Z,greater,66599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66699.99,"$66,700 or above",2026-08-03T16:00:00Z,greater,66699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66799.99,"$66,800 or above",2026-08-03T16:00:00Z,greater,66799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66899.99,"$66,900 or above",2026-08-03T16:00:00Z,greater,66899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T66999.99,"$67,000 or above",2026-08-03T16:00:00Z,greater,66999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67099.99,"$67,100 or above",2026-08-03T16:00:00Z,greater,67099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67199.99,"$67,200 or above",2026-08-03T16:00:00Z,greater,67199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67299.99,"$67,300 or above",2026-08-03T16:00:00Z,greater,67299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67399.99,"$67,400 or above",2026-08-03T16:00:00Z,greater,67399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67499.99,"$67,500 or above",2026-08-03T16:00:00Z,greater,67499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67599.99,"$67,600 or above",2026-08-03T16:00:00Z,greater,67599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67699.99,"$67,700 or above",2026-08-03T16:00:00Z,greater,67699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67799.99,"$67,800 or above",2026-08-03T16:00:00Z,greater,67799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67899.99,"$67,900 or above",2026-08-03T16:00:00Z,greater,67899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T67999.99,"$68,000 or above",2026-08-03T16:00:00Z,greater,67999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68099.99,"$68,100 or above",2026-08-03T16:00:00Z,greater,68099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68199.99,"$68,200 or above",2026-08-03T16:00:00Z,greater,68199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68299.99,"$68,300 or above",2026-08-03T16:00:00Z,greater,68299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68399.99,"$68,400 or above",2026-08-03T16:00:00Z,greater,68399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68499.99,"$68,500 or above",2026-08-03T16:00:00Z,greater,68499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68599.99,"$68,600 or above",2026-08-03T16:00:00Z,greater,68599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68699.99,"$68,700 or above",2026-08-03T16:00:00Z,greater,68699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68799.99,"$68,800 or above",2026-08-03T16:00:00Z,greater,68799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68899.99,"$68,900 or above",2026-08-03T16:00:00Z,greater,68899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T68999.99,"$69,000 or above",2026-08-03T16:00:00Z,greater,68999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69099.99,"$69,100 or above",2026-08-03T16:00:00Z,greater,69099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69199.99,"$69,200 or above",2026-08-03T16:00:00Z,greater,69199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69299.99,"$69,300 or above",2026-08-03T16:00:00Z,greater,69299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69399.99,"$69,400 or above",2026-08-03T16:00:00Z,greater,69399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69499.99,"$69,500 or above",2026-08-03T16:00:00Z,greater,69499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69599.99,"$69,600 or above",2026-08-03T16:00:00Z,greater,69599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69699.99,"$69,700 or above",2026-08-03T16:00:00Z,greater,69699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69799.99,"$69,800 or above",2026-08-03T16:00:00Z,greater,69799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69899.99,"$69,900 or above",2026-08-03T16:00:00Z,greater,69899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T69999.99,"$70,000 or above",2026-08-03T16:00:00Z,greater,69999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70099.99,"$70,100 or above",2026-08-03T16:00:00Z,greater,70099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70199.99,"$70,200 or above",2026-08-03T16:00:00Z,greater,70199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70299.99,"$70,300 or above",2026-08-03T16:00:00Z,greater,70299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70399.99,"$70,400 or above",2026-08-03T16:00:00Z,greater,70399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70499.99,"$70,500 or above",2026-08-03T16:00:00Z,greater,70499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70599.99,"$70,600 or above",2026-08-03T16:00:00Z,greater,70599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70699.99,"$70,700 or above",2026-08-03T16:00:00Z,greater,70699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70799.99,"$70,800 or above",2026-08-03T16:00:00Z,greater,70799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70899.99,"$70,900 or above",2026-08-03T16:00:00Z,greater,70899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T70999.99,"$71,000 or above",2026-08-03T16:00:00Z,greater,70999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71099.99,"$71,100 or above",2026-08-03T16:00:00Z,greater,71099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71199.99,"$71,200 or above",2026-08-03T16:00:00Z,greater,71199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71299.99,"$71,300 or above",2026-08-03T16:00:00Z,greater,71299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71399.99,"$71,400 or above",2026-08-03T16:00:00Z,greater,71399.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71499.99,"$71,500 or above",2026-08-03T16:00:00Z,greater,71499.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71599.99,"$71,600 or above",2026-08-03T16:00:00Z,greater,71599.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71699.99,"$71,700 or above",2026-08-03T16:00:00Z,greater,71699.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71799.99,"$71,800 or above",2026-08-03T16:00:00Z,greater,71799.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71899.99,"$71,900 or above",2026-08-03T16:00:00Z,greater,71899.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T71999.99,"$72,000 or above",2026-08-03T16:00:00Z,greater,71999.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T72099.99,"$72,100 or above",2026-08-03T16:00:00Z,greater,72099.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T72199.99,"$72,200 or above",2026-08-03T16:00:00Z,greater,72199.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0312,KXBTCD-26AUG0312-T72299.99,"$72,300 or above",2026-08-03T16:00:00Z,greater,72299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T52999.99,"$53,000 or above",2026-08-03T21:00:00Z,greater,52999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T53249.99,"$53,250 or above",2026-08-03T21:00:00Z,greater,53249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T53499.99,"$53,500 or above",2026-08-03T21:00:00Z,greater,53499.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T53749.99,"$53,750 or above",2026-08-03T21:00:00Z,greater,53749.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T53999.99,"$54,000 or above",2026-08-03T21:00:00Z,greater,53999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T54249.99,"$54,250 or above",2026-08-03T21:00:00Z,greater,54249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T54499.99,"$54,500 or above",2026-08-03T21:00:00Z,greater,54499.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T54749.99,"$54,750 or above",2026-08-03T21:00:00Z,greater,54749.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T54999.99,"$55,000 or above",2026-08-03T21:00:00Z,greater,54999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T55249.99,"$55,250 or above",2026-08-03T21:00:00Z,greater,55249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T55499.99,"$55,500 or above",2026-08-03T21:00:00Z,greater,55499.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T55749.99,"$55,750 or above",2026-08-03T21:00:00Z,greater,55749.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T55999.99,"$56,000 or above",2026-08-03T21:00:00Z,greater,55999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T56249.99,"$56,250 or above",2026-08-03T21:00:00Z,greater,56249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T56499.99,"$56,500 or above",2026-08-03T21:00:00Z,greater,56499.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T56749.99,"$56,750 or above",2026-08-03T21:00:00Z,greater,56749.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T56999.99,"$57,000 or above",2026-08-03T21:00:00Z,greater,56999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T57249.99,"$57,250 or above",2026-08-03T21:00:00Z,greater,57249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T57499.99,"$57,500 or above",2026-08-03T21:00:00Z,greater,57499.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T57749.99,"$57,750 or above",2026-08-03T21:00:00Z,greater,57749.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T57999.99,"$58,000 or above",2026-08-03T21:00:00Z,greater,57999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T58249.99,"$58,250 or above",2026-08-03T21:00:00Z,greater,58249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T58499.99,"$58,500 or above",2026-08-03T21:00:00Z,greater,58499.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T58749.99,"$58,750 or above",2026-08-03T21:00:00Z,greater,58749.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T58999.99,"$59,000 or above",2026-08-03T21:00:00Z,greater,58999.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T59249.99,"$59,250 or above",2026-08-03T21:00:00Z,greater,59249.99,,0.99,1.0,0.0,0.01,0.0,0.0,0.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T59499.99,"$59,500 or above",2026-08-03T21:00:00Z,greater,59499.99,,0.99,1.0,0.0,0.01,0.99,730.77,730.77,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T59749.99,"$59,750 or above",2026-08-03T21:00:00Z,greater,59749.99,,0.99,1.0,0.0,0.01,0.99,394.0,338.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T59999.99,"$60,000 or above",2026-08-03T21:00:00Z,greater,59999.99,,0.98,0.99,0.01,0.02,0.99,2986.4,2940.4,116196.02,1.0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T60249.99,"$60,250 or above",2026-08-03T21:00:00Z,greater,60249.99,,0.98,1.0,0.0,0.02,0.99,1328.0,1285.0,0,0
kalshi,BTC,above,KXBTCD-26AUG0317,KXBTCD-26AUG0317-T60499.99,"$60,500 or above",2026-08-03T21:00:00Z,greater,60499.99,,0.98,1.0,0.0,0.02,0.99,2161.45,917.17,0,0
